71 338 677 809 697 809 697 697 809 858 927 927 849 849 849 849 -5 849 849 709 -5 -5 -5
72 858 -4 858 669 749 749 749 707 707 717 717 717 717 748 717 23 669 698 698 786 7860 7860
73 -4 -4 -4 809 697 268 28 707 -5 709 727 -5 -5 -5 727 13 858 -5 739 738 7380 7380
74 669 669 669 858 669 669 669 669 669 669 669 669 609 669 869 165 -5 -5 -5 -5 -5 -5
75 657 657 -4 858 858 858 927 927 738 887 809 807 878 878 858 277 858 858 858 787 7870 7870
76 338 -4 769 648 429 689 689 689 689 689 689 689 689 19 689 805 689 689 689 857 9390 7770
77 -4 -4 -4 887 887 857 858 887 718 717 707 717 717 717 717 375 717 717 717 699 6990 6990
78 -4 838 838 838 838 838 769 609 609 698 609 839 839 839 -4 -4 -4 -4 -4 -5 8270 8270
79 -4 -4 897 858 67 -4 889 707 717 718 717 717 717 717 717 7 717 709 709 697 6990 -5
80 -4 -4 527 527 527 -5 749 -5 -5 -1 639 887 887 887 748 -3 857 857 857 786 7860 9990
81 807 -4 527 -4 -4 -5 657 -4 289 809 807 669 807 748 447 575 447 447 807 -5 6570 6670
82 -4 -4 -4 -5 -5 -5 339 -4 -5 69 -4 -4 -4 -4 -4 364 19 69 -4 -5 -5 -5
83 527 -4 638 638 638 28 669 638 339 528 -4 -4 667 638 669 -4 -4 -4 -4 -4 -4 -4
84 -4 -4 -4 917 628 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 319 -4 268 118 -4 -4
85 -4 -4 668 757 -4 268 527 628 -5 628 -4 757 -4 -4 -4 -4 -5 -4 247 396 1890 -4
86 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 628 628 628 449 777 777 777 509 5090 5090
87 -4 -4 -4 937 937 -5 728 728 67 67 619 667 697 609 667 -3 669 628 417 617 7680 7690
88 -4 798 838 798 798 248 839 907 907 907 708 708 708 708 708 276 708 708 717 699 -4 2980
89 858 -4 858 737 717 717 717 717 717 717 717 717 717 717 717 253 717 739 717 699 6990 6990
90 -4 877 609 628 717 717 717 717 717 717 717 717 717 717 717 229 739 717 717 699 6990 6990
91 -4 -4 -4 -4 657 657 -4 858 197 717 717 189 189 739 848 229 739 739 -5 738 7290 5580
92 839 778 839 609 609 839 839 839 839 839 877 879 857 857 857 276 857 857 857 786 7860 7860
93 -4 338 638 628 609 -4 -4 -4 339 339 839 778 339 339 339 19 748 168 168 289 2890 2890
94 508 877 718 877 718 887 887 877 877 -5 718 877 718 877 878 558 877 -5 718 908 9080 9080
95 639 197 197 379 379 379 379 379 -4 839 -4 628 628 628 628 435 757 838 348 237 2370 3380
96 677 209 -4 718 747 678 838 838 838 838 838 838 838 838 838 337 838 838 858 787 8190 8190
97 697 758 668 748 839 839 778 839 839 839 839 839 839 839 839 207 838 839 839 817 8170 9990
98 -4 717 -4 -4 669 669 669 669 669 669 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
99 657 259 -5 187 -5 -5 687 259 138 798 697 657 619 609 697 274 619 877 877 916 9160 9990
100 -4 628 838 838 838 -5 669 669 -4 737 927 927 927 927 407 19 927 927 927 957 9570 9990
101 628 -4 157 209 169 537 149 259 168 157 157 157 199 157 247 19 157 157 -5 -5 3170 -5
102 -4 -4 -4 677 677 677 677 508 927 927 927 927 927 937 429 308 429 917 -5 937 9370 9370
103 -4 809 809 717 628 698 259 717 717 717 717 717 717 717 717 525 739 739 717 699 6990 6990
104 717 717 717 717 839 717 -5 -5 -5 -5 -5 -5 -5 -5 927 375 717 717 717 -5 -5 -5
105 717 717 717 717 717 717 717 717 717 717 77 718 718 937 718 254 927 927 709 -5 6970 9990
106 707 748 748 707 -4 888 888 888 888 888 888 888 888 888 888 78 888 888 888 729 7290 7290
107 647 647 647 647 658 609 658 867 848 867 848 848 878 848 848 105 839 737 737 758 8390 8390
108 647 647 507 677 609 677 508 639 849 569 857 717 647 647 937 178 849 849 849 727 7270 7270
109 -4 -4 708 708 717 717 717 717 717 717 717 717 717 717 717 64 717 -5 -5 -5 -5 -5
110 197 867 867 867 858 609 748 707 707 707 707 -3 717 717 717 308 717 717 717 699 6990 9990
111 637 717 717 717 717 -4 -4 -4 -4 728 -4 -4 -4 778 778 796 839 839 839 827 8270 8270
112 -4 669 -4 669 -4 348 609 748 777 568 748 449 587 448 448 468 778 778 -5 786 1990 8680
113 -4 839 -4 -4 -4 -4 -4 69 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
114 197 197 157 198 858 197 198 -5 199 -5 258 398 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
115 838 -4 -4 697 697 338 838 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
116 -4 -4 157 168 259 669 -5 -5 -5 -5 -5 -5 189 -5 -5 -5 -5 -5 -5 -5 -5 -5
117 187 -4 -4 187 157 157 168 187 187 608 168 198 187 158 187 633 187 187 187 317 3990 3990
118 168 839 258 779 887 208 208 208 -5 -5 168 398 259 118 168 33 168 259 -5 -5 -5 -5
119 747 157 -4 198 897 728 189 748 697 697 697 697 897 798 897 188 197 197 197 319 3190 770
120 669 669 669 669 669 809 669 718 748 718 718 718 718 718 718 254 718 718 718 707 7070 7070
121 669 669 -4 867 677 748 677 677 677 677 677 677 677 677 848 385 798 798 717 699 6990 6990
122 -4 669 -4 67 69 77 69 67 77 77 69 68 69 69 69 575 69 69 -5 737 770 770
123 628 628 628 628 628 638 628 -5 368 369 347 369 -5 -5 729 73 -5 -5 -5 -5 -5 -5
124 769 -4 -4 658 658 669 647 718 718 718 -4 669 717 -4 -4 -4 717 -4 -4 707 -4 5470
125 747 607 607 569 607 607 67 607 -5 -5 417 228 228 228 228 567 228 429 798 619 -5 -5
126 607 607 607 607 607 607 607 607 607 607 607 607 607 607 607 19 607 607 607 487 -4 4870
127 -4 -4 -4 -4 -4 848 887 638 -5 -5 -5 -5 -4 -4 669 -4 -5 -5 -5 -5 -5 -5
128 -4 717 707 717 717 717 717 717 717 717 717 717 717 717 717 19 -5 717 717 699 -5 -4
129 677 -4 -4 177 408 848 937 937 937 937 937 927 937 937 937 413 937 927 937 947 9470 9990
130 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
131 -4 769 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
132 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
133 769 637 669 669 669 748 157 448 448 448 448 448 448 448 448 348 448 448 448 668 6680 6680
134 69 69 69 467 69 68 69 69 -5 467 69 69 69 69 67 575 69 69 -5 -5 -5 -5
135 69 -4 628 698 697 17 587 689 69 67 69 67 69 467 69 575 69 69 69 77 770 -5
136 -4 839 -5 -4 -4 -4 -4 769 848 839 839 838 838 -4 -4 -3 -4 -4 -4 -4 -4 -4
137 628 -4 -4 888 937 937 937 888 718 718 77 838 838 858 838 15 838 838 838 787 7870 9990
138 -4 857 669 669 669 809 778 839 769 838 669 769 769 669 857 406 778 669 669 847 8470 8470
139 809 809 669 809 -4 297 227 697 698 669 639 639 669 639 757 -5 -5 669 669 868 8680 7070
140 -4 -4 857 857 857 937 857 857 857 829 857 857 857 857 857 156 857 857 857 786 7860 7860
141 -4 669 -4 777 247 -4 697 657 769 887 809 867 848 878 737 -4 708 708 69 77 770 770
142 69 18 17 587 19 19 528 -5 -5 77 69 77 67 69 77 804 -5 77 77 -5 -5 -5
143 839 839 798 839 839 849 737 839 -5 -5 -5 -5 838 848 848 207 839 677 -5 -5 8270 8270
144 769 769 769 769 109 159 159 159 259 259 887 669 669 887 -4 -4 -4 -4 -4 -4 -4 -4
145 -4 628 -4 628 398 669 669 618 537 529 537 197 398 -4 669 436 398 669 669 868 8680 7770
146 619 338 -4 -4 527 -4 -4 -4 -5 -4 -4 -4 -4 -4 417 525 417 749 739 738 7380 7380
147 669 669 707 707 707 707 707 707 707 707 707 707 -4 -4 -4 -4 -4 669 669 868 7860 7860
148 769 -4 609 339 697 339 339 339 197 339 339 339 339 339 339 363 339 339 339 199 4770 4770
149 769 -4 669 669 669 239 717 717 717 717 717 717 717 717 717 376 717 717 717 699 6970 6970
150 609 748 748 748 748 747 747 748 747 747 747 747 587 748 747 415 747 747 747 -4 7680 7680
151 809 778 778 669 809 237 687 657 609 698 609 687 687 687 687 274 687 -5 -5 -5 -5 -5
152 669 669 669 739 717 717 717 717 717 717 717 717 717 717 717 19 717 717 717 699 6990 6990
153 -4 -5 -5 -5 -5 -5 628 669 669 669 628 628 628 628 717 385 339 717 748 917 9170 4870
154 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
155 769 -4 779 717 338 717 339 897 747 238 268 417 417 417 737 804 69 417 417 629 8770 -5
156 69 -5 69 69 69 67 69 69 -5 -5 -5 68 69 67 67 19 -5 -5 245 77 770 770
157 669 669 669 669 838 838 838 838 838 838 669 669 669 669 -4 159 -5 857 -5 786 -5 -5
158 669 669 669 717 717 717 717 669 717 717 717 717 669 669 669 435 857 669 859 677 6770 6770
159 669 669 669 669 669 727 727 727 727 727 727 727 727 748 727 23 727 727 727 -5 -5 -5
160 669 628 669 927 927 927 927 838 927 878 878 878 878 927 927 337 927 937 937 937 9370 9990
161 -4 168 168 208 208 208 208 927 927 927 937 858 858 858 858 338 927 927 927 947 9470 8370
162 657 657 858 339 697 858 697 697 858 697 697 697 697 697 697 243 697 697 697 787 7870 7870
163 657 657 858 587 807 807 807 447 807 807 798 807 807 447 -5 -5 -5 -5 -5 -5 -5 -5
164 717 508 298 779 -5 -5 669 777 777 777 777 777 777 777 777 435 777 -5 669 -5 -5 -5
165 628 628 717 717 717 717 717 717 717 717 717 717 717 717 717 468 778 778 778 847 8470 8470
166 628 628 628 628 638 628 668 668 668 239 207 208 208 207 208 55 208 189 189 336 3580 3580
167 527 -4 628 669 628 148 669 -4 738 738 738 628 727 408 408 808 408 907 907 617 -5 -5
168 -4 -4 -4 -5 -4 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
169 -4 -4 -5 -5 669 -4 -4 -5 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
170 669 -4 -5 787 769 798 787 787 798 798 798 787 798 787 798 469 787 787 787 -5 -5 -5
171 -4 -4 838 838 838 838 838 838 838 838 539 239 748 888 227 59 247 247 247 338 3380 3380
172 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
173 -4 669 -5 -5 748 448 697 718 -5 669 669 669 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
174 -4 628 -4 717 717 717 718 717 717 717 717 717 717 717 717 375 717 717 717 699 6990 9990
175 857 -5 -4 317 509 769 769 669 -5 -5 809 17 798 867 848 277 638 -5 -5 -5 -5 -5
176 669 669 669 669 838 839 857 738 738 718 709 709 709 709 -4 -5 -5 -5 -5 -5 -5 -5
177 809 728 537 669 669 69 67 639 749 639 639 639 639 639 639 -5 -5 639 -5 -5 -5 -5
178 697 697 507 507 647 507 67 67 67 67 77 67 69 67 67 23 738 889 889 728 7280 7280
179 588 588 509 429 587 709 677 677 588 427 427 427 427 427 427 318 427 427 427 607 6070 6070
180 -4 -4 209 529 208 -4 -4 339 339 339 339 339 339 339 339 7 739 889 889 728 7280 -5
181 319 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 319 319 707 4670 4670
182 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
183 -4 448 448 448 448 448 448 448 448 448 -4 -4 -4 -4 -4 -4 -4 698 698 -4 -4 -4
184 669 208 727 529 208 748 697 727 339 339 339 339 339 -4 709 255 508 849 -4 -4 -4 7860
185 -4 -4 -4 648 539 448 119 69 728 769 338 338 338 19 19 486 19 19 67 638 6380 9990
186 628 669 669 669 669 859 668 739 709 709 208 529 529 189 529 33 209 610 610 336 3360 3980
187 338 -4 -4 628 628 669 697 197 118 429 408 937 848 937 408 208 -5 -5 -5 -5 -5 -5
188 208 207 189 848 838 839 -5 838 -4 -4 -4 -4 838 838 777 449 839 839 839 827 8270 8270
189 677 677 677 677 677 677 677 247 227 189 227 739 207 189 189 64 739 739 738 738 7390 7380
190 -4 -4 858 858 859 889 717 717 717 738 858 927 479 467 -4 -4 -4 729 467 57 570 9990
191 -4 -4 -4 669 737 669 669 669 717 857 849 849 849 718 849 178 849 849 849 727 7580 7580
192 -4 -4 669 858 858 867 748 717 717 717 717 717 717 717 717 375 717 717 717 729 7290 7290
193 209 208 207 227 227 227 239 227 227 227 189 209 208 208 209 217 209 208 208 739 3590 3590
194 -4 -4 -4 857 527 448 609 609 917 889 889 839 889 738 -5 -5 -5 467 467 168 1680 -5
195 888 -4 -4 -4 189 189 189 207 739 189 208 189 189 189 208 19 208 208 208 339 3390 3390
196 -4 -4 -4 -4 669 669 339 587 168 209 357 888 888 208 197 55 999 197 739 738 7380 -5
197 -4 -4 628 858 737 339 737 858 718 708 717 717 -4 -4 -4 -4 -4 669 669 497 5090 8090
198 -4 759 259 697 777 777 777 777 669 777 777 777 777 -5 777 436 777 777 777 866 8660 9990
199 748 -4 69 857 857 857 857 857 857 69 69 -5 669 669 669 434 669 809 809 859 8590 8590
200 309 309 309 638 527 -4 -4 -4 -4 -4 -4 738 748 609 669 435 669 669 669 868 8680 8680
201 707 707 -4 -4 707 707 707 707 707 707 707 707 707 707 707 255 709 707 -5 687 6870 7070
202 409 -4 747 727 697 697 -5 -5 669 429 878 838 838 738 897 19 879 807 807 856 4170 7890
203 617 707 707 749 749 907 -5 -5 -5 -5 -5 907 907 907 907 354 -5 -5 -5 -5 -5 -5
204 -4 -4 -5 -5 -4 -5 -5 -5 -4 -4 -4 787 787 787 787 458 787 787 787 -5 -5 -5
205 -4 -4 -4 748 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 847 8470 8470
206 -4 669 -5 628 628 -5 -5 69 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 69 -5 -5 -5
207 -4 -4 269 669 628 417 67 67 68 809 718 67 69 69 69 585 69 417 607 487 4870 4870
208 -4 -4 -4 -4 -4 -4 -4 -4 -5 -4 -4 917 878 -4 -4 -4 769 -4 -5 -5 -5 -5
209 669 669 669 669 669 809 669 669 807 669 669 669 669 749 409 809 408 429 798 -5 -5 -5
210 -4 628 -5 669 748 527 197 289 678 567 567 567 567 289 567 259 567 -5 567 637 6370 6370
211 -4 -4 -4 628 628 567 567 537 227 207 258 258 248 917 917 37 248 -4 -4 -4 -4 -4
212 -4 227 227 227 227 227 227 227 239 227 227 227 227 227 227 -3 527 527 527 447 4470 4470
213 338 619 669 669 227 227 227 748 737 727 339 339 339 339 848 199 809 809 718 859 8590 8590
214 338 -4 669 669 119 648 227 227 748 227 648 648 669 669 669 434 729 729 729 729 7290 7290
215 757 69 67 69 69 69 69 69 207 207 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
216 -4 657 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 868 379 -5 -5 -5 -5 -5 -5
217 -4 809 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
218 628 889 889 889 738 889 738 727 727 727 727 727 727 727 727 25 727 727 727 747 7470 7470
219 669 889 -4 857 857 857 857 857 857 887 857 857 857 857 857 155 857 857 857 786 7860 9990
220 669 667 667 667 858 857 857 857 867 857 857 739 738 739 897 229 897 737 737 758 7580 7580
221 -4 -4 -4 937 838 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 927 838 878 837 8370 -4
222 -4 667 -4 -4 -4 638 -4 657 728 728 628 759 67 887 878 426 747 -4 -4 -4 -4 -4
223 628 -4 628 628 628 669 628 628 628 628 628 628 628 628 669 19 669 628 628 497 4970 4970
224 -4 -4 -4 -4 -4 -4 -5 -4 669 669 -4 937 878 848 737 447 878 769 769 817 8170 8170
225 838 669 -4 878 878 887 887 867 887 737 737 737 737 737 737 379 -5 -5 -5 -5 -5 -5
226 -4 -5 537 -4 -4 -4 -4 758 809 697 617 -4 -4 -4 -4 -5 -5 -5 -5 -5 -5 -5
227 -4 -4 -4 -4 -4 -4 -4 657 317 307 417 307 -4 -4 -4 -4 869 -4 728 769 7690 -4
228 -4 -4 -5 669 669 669 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 669 -4 -4 868 8680 8660
229 -4 669 -4 669 638 697 737 748 708 157 669 708 807 -4 -4 -4 669 669 287 127 -4 -4
230 -4 -4 -4 669 -4 -4 807 628 628 809 707 707 707 707 707 19 707 707 707 937 6870 9990
231 917 917 917 917 917 917 917 937 917 917 917 917 -4 -4 478 385 -4 657 917 959 9590 9990
232 17 17 -4 -4 17 17 858 17 18 17 17 17 17 17 17 473 858 858 858 787 7870 7870
233 669 669 669 669 69 669 19 67 67 748 67 67 69 527 527 889 527 527 527 447 4470 4470
234 -4 669 839 839 609 -4 628 648 648 809 -5 429 669 669 669 433 669 -5 669 868 -5 8290
235 -4 648 648 648 648 648 648 648 648 747 927 927 927 927 937 418 927 927 927 947 9470 9470
236 -4 287 -4 287 527 637 287 287 287 637 637 287 287 287 287 363 287 297 339 477 1270 1170
237 -4 -4 -4 -4 798 718 748 748 748 748 697 -4 -4 727 -4 -4 -4 -4 -4 -4 -4 -4
238 -4 769 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
239 -4 839 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 8680 8270
240 769 -4 669 669 669 669 669 669 669 667 619 619 619 619 619 283 619 619 619 569 9570 9570
241 647 647 -4 769 17 67 69 77 69 759 757 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
242 649 649 268 268 268 268 268 649 748 609 708 838 848 847 708 383 708 708 708 689 6890 6890
243 477 477 477 937 937 927 937 937 477 887 748 408 408 429 408 19 408 68 68 57 3380 3380
244 338 -4 -4 769 769 769 769 628 628 858 858 858 858 858 858 379 858 669 669 786 7860 7860
245 -4 -4 -4 937 829 829 829 829 829 829 829 829 829 829 829 204 829 829 829 798 7980 7980
246 -4 -4 -4 877 877 937 668 668 668 867 697 697 697 697 697 274 697 -5 -5 -5 -5 -5
247 669 877 647 858 669 669 669 669 877 877 877 877 877 877 877 176 877 877 877 916 9160 9160
248 -4 69 -4 -4 168 628 69 69 77 637 19 19 19 19 19 486 19 19 107 777 -4 5380
249 -4 -4 669 669 -4 -4 -4 -4 -4 -4 628 677 838 838 838 446 838 838 697 557 -4 -4
250 67 77 -5 -5 -5 -5 -5 -5 -5 69 717 717 717 -4 -4 444 -4 -4 -4 -4 -4 -4
251 -4 -5 -4 409 417 -4 -4 -4 917 -5 -4 -4 -4 -4 -4 -4 -4 -5 689 -4 -4 -4
252 -4 -5 -4 808 809 808 808 809 669 669 669 669 677 677 -4 -4 -4 -4 877 916 9160 9160
253 338 -4 -4 -4 -4 -4 -4 -4 77 67 67 67 67 69 67 356 628 628 628 497 -4 -4
254 857 619 677 677 677 769 707 287 637 287 287 287 287 287 637 754 287 287 287 127 7460 -4
255 -4 677 677 707 677 677 677 677 677 677 677 677 677 677 677 243 677 748 -4 -4 -4 8680
256 609 -4 -4 -4 609 707 829 737 717 829 829 829 829 829 829 313 838 829 829 798 7980 7980
257 338 338 338 669 669 -5 -5 -5 -5 669 669 669 669 669 669 434 669 669 669 868 8680 8680
258 839 -4 -4 619 628 769 809 769 769 -4 -4 697 247 587 709 255 848 848 268 118 -4 -4
259 187 197 187 187 187 138 69 607 587 569 607 607 607 67 727 785 668 118 69 569 5190 1080
260 628 628 628 248 248 248 248 248 347 248 248 248 248 248 248 235 248 248 248 309 3090 3590
261 -4 628 628 628 628 628 628 189 739 747 739 447 447 447 449 229 449 449 449 667 6670 9990
